plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,pl_scene,Type of vegetation:,Confidence:
456,456,-119.50889600187696,34.38687619824141,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,3.4 secs,NAIP 2020,,POINT(-119.50889600187696 34.38687619824141),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
457,457,-119.50496393305595,34.386296898822884,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,28.0 secs,NAIP 2018,,POINT(-119.50496393305595 34.386296898822884),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
458,458,-119.51788061344084,34.396027620571644,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,6.6 secs,NAIP 2020,,POINT(-119.51788061344084 34.396027620571644),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
459,459,-119.5057328033421,34.388888338171924,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,3.3 secs,NAIP 2020,,POINT(-119.5057328033421 34.388888338171924),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
460,460,-119.56119382403969,34.42164298682934,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,6.8 secs,NAIP 2020,,POINT(-119.56119382403969 34.42164298682934),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
461,461,-119.5649071687937,34.41585320831788,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,3.9 secs,NAIP 2020,,POINT(-119.5649071687937 34.41585320831788),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
462,462,-119.5615873783534,34.423630663029414,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.5 secs,NAIP 2020,,POINT(-119.5615873783534 34.423630663029414),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
463,463,-119.55930914667861,34.4161328177884,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,7.1 secs,NAIP 2020,,POINT(-119.55930914667861 34.4161328177884),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
464,464,-119.55820745487553,34.42195975276371,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.2 secs,NAIP 2020,,POINT(-119.55820745487553 34.42195975276371),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
465,465,-119.56387111152412,34.419969562808404,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.9 secs,NAIP 2020,,POINT(-119.56387111152412 34.419969562808404),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
466,466,-119.545723776501,34.41237596193338,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.3 secs,NAIP 2020,,POINT(-119.545723776501 34.41237596193338),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
467,467,-119.54704965013512,34.41628071040228,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.2 secs,NAIP 2020,,POINT(-119.54704965013512 34.41628071040228),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
468,468,-119.53363734523555,34.39769265734746,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.7 secs,NAIP 2020,,POINT(-119.53363734523555 34.39769265734746),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
469,469,-119.56481536886778,34.419257399506904,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,3.8 secs,NAIP 2020,,POINT(-119.56481536886778 34.419257399506904),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
470,470,-119.56066911742855,34.42284396279644,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,4.5 secs,NAIP 2020,,POINT(-119.56066911742855 34.42284396279644),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
471,471,-119.5230906978213,34.394384037177296,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:46,3.2 secs,NAIP 2020,,POINT(-119.5230906978213 34.394384037177296),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
472,472,-119.54562570971474,34.41193987214046,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,3.1 secs,NAIP 2020,,POINT(-119.54562570971474 34.41193987214046),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
473,473,-119.5092545835453,34.39582631770164,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,2.9 secs,NAIP 2020,,POINT(-119.5092545835453 34.39582631770164),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
474,474,-119.55703043347862,34.42060508388789,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,4.0 secs,NAIP 2020,,POINT(-119.55703043347862 34.42060508388789),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
475,475,-119.51522597913612,34.388655571594164,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,18.8 secs,NAIP 2020,,POINT(-119.51522597913612 34.388655571594164),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
476,476,-119.54936950858885,34.4131492008079,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,3.4 secs,NAIP 2020,,POINT(-119.54936950858885 34.4131492008079),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
477,477,-119.56107084949933,34.420179722164654,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,4.5 secs,NAIP 2020,,POINT(-119.56107084949933 34.420179722164654),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
478,478,-119.52922281857391,34.3982330118882,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,6.9 secs,NAIP 2020,,POINT(-119.52922281857391 34.3982330118882),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
479,479,-119.51094175546433,34.38721284498355,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,3.7 secs,NAIP 2020,,POINT(-119.51094175546433 34.38721284498355),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
480,480,-119.50007479068735,34.3934612641268,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,4.3 secs,NAIP 2020,,POINT(-119.50007479068735 34.3934612641268),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
481,481,-119.50521230447401,34.39353461072162,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:47,3.6 secs,NAIP 2020,,POINT(-119.50521230447401 34.39353461072162),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
482,482,-119.52791235893716,34.40022360732733,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,4.7 secs,NAIP 2020,,POINT(-119.52791235893716 34.40022360732733),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
483,483,-119.54952476285405,34.41159897961981,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,6.0 secs,NAIP 2020,,POINT(-119.54952476285405 34.41159897961981),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
484,484,-119.55781395701902,34.42147035898088,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,3.4 secs,NAIP 2020,,POINT(-119.55781395701902 34.42147035898088),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
485,485,-119.52900718415435,34.39713943088862,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,7.5 secs,NAIP 2020,,POINT(-119.52900718415435 34.39713943088862),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
486,486,-119.51706783823742,34.3930747645732,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,10.5 secs,NAIP 2018,,POINT(-119.51706783823742 34.3930747645732),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
487,487,-119.50167218819158,34.39210335893278,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,6.2 secs,NAIP 2020,,POINT(-119.50167218819158 34.39210335893278),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
488,488,-119.528883827992,34.39889452168943,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,5.0 secs,NAIP 2020,,POINT(-119.528883827992 34.39889452168943),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
489,489,-119.56526751205757,34.41910186784007,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,4.1 secs,NAIP 2020,,POINT(-119.56526751205757 34.41910186784007),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
490,490,-119.55392078422942,34.415152897382654,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,7.4 secs,NAIP 2020,,POINT(-119.55392078422942 34.415152897382654),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
491,491,-119.53817103530554,34.40412194461689,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:48,4.1 secs,NAIP 2020,,POINT(-119.53817103530554 34.40412194461689),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
492,492,-119.54383502733421,34.40475066801189,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:49,3.8 secs,NAIP 2020,,POINT(-119.54383502733421 34.40475066801189),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
493,493,-119.55649725194651,34.41231339289947,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:49,27.0 secs,NAIP 2020,,POINT(-119.55649725194651 34.41231339289947),ca_m_3411936_se_11_060_20200521,non-iceplant,Low confidence
494,494,-119.56581913487707,34.41814371369205,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:49,16.1 secs,NAIP 2020,,POINT(-119.56581913487707 34.41814371369205),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
495,495,-119.50148748277469,34.39335123413948,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:49,4.2 secs,NAIP 2020,,POINT(-119.50148748277469 34.39335123413948),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
496,496,-119.56206185971163,34.422922955859406,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:49,8.9 secs,NAIP 2020,,POINT(-119.56206185971163 34.422922955859406),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
497,497,-119.55060791174104,34.41438367060627,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:50,8.0 secs,NAIP 2020,,POINT(-119.55060791174104 34.41438367060627),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
498,498,-119.54040111215765,34.40319935794303,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:50,9.8 secs,NAIP 2020,,POINT(-119.54040111215765 34.40319935794303),ca_m_3411936_se_11_060_20200521,non-iceplant,Low confidence
499,499,-119.55532256413281,34.41896400563804,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:50,4.4 secs,NAIP 2020,,POINT(-119.55532256413281 34.41896400563804),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
